A,B,C,D,class
-0.20655868768623206,0.016152918694480784,0.024510174258942714,-0.7730097838554665,0
-1.2428156996975916,-1.5859839622948868,2.1531824575115563,0.9592708260852069,0
-0.6694919936698619,-1.0309739760999905,2.1898029332176723,0.18334200573835174,0
0.9360220070570212,0.7008972134590099,-2.123895724309807,-0.5993926454440222,0
0.32038643987018095,1.1594355466480912,0.34175597577715944,0.15039378647620763,0
-1.036355039812735,-0.8163620984279503,-0.898414671348358,-0.5769036556624031,0
1.391715020751171,1.181893290452389,1.179440120721287,1.8314587658543537,0
1.3929728522809184,1.9465411357270685,-0.11453984525261789,1.3538723741654128,0
1.5435506686662668,1.5645610289225205,0.005243699718183166,-0.5993750229537729,0
0.4705065799316698,0.4068325385098648,-1.0676204293825944,0.6228499323474987,0
0.13422793848322803,-0.3687272950581795,0.7116148780888898,0.514438834058749,0
1.6626362099601093,1.3279028547633425,0.33231401197959165,1.277676821898509,0
-1.5269735217132738,-1.4967783388791625,1.1792971840638264,0.11567463429285867,0
-2.225818491161461,-1.791318752901851,-0.2489641484790735,1.7553408424432044,0
-0.782440435631172,-0.47562889550727444,-0.9649234605801045,1.3686315575323487,0
-0.5756384031456371,-1.4876107574209416,-1.183258512665775,-1.7587394864231143,0
0.2460172044620563,0.2791533976213639,1.502357052096028,0.7175422557959623,0
-1.5749572358715704,-1.5997989220168767,-1.7033824393551547,-1.3801014582148914,0
-0.35441284792500943,-0.3942685412266219,-2.0674421000398766,-0.03269474809409311,0
1.4816031043402422,1.0612760857590535,0.36659824609684827,0.6696725488300385,0
0.28727920070540397,0.7144318320709362,-0.06267909727317188,-1.0592135218889516,0
1.1380586604405567,0.7834751503502788,-0.5302576183724408,0.5040465155178444,0
0.372173930370081,-0.16353334894449045,-0.553649305347182,-1.035242322419374,0
-1.962824544083456,-1.8671298188392451,-0.6997255079925856,0.03526355197172861,0
-0.0599000333655975,0.27886771326359755,0.6141667000434252,-0.22096959953322298,0
1.0317937788639218,0.002343338225069636,-0.275051697151644,-0.57581824064468,0
1.5325117189637325,1.4211394163046553,1.6449677135012837,1.3668742674445247,0
-0.8123027754843196,-0.3116136539101156,3.0788808084552377,0.3112501545435361,0
0.07918279364979432,0.17017449779946942,-1.6064463202575725,-0.9555404406004258,0
0.979041002384007,0.49535803098181197,-0.6465728842425266,-1.4222537095976742,0
-1.9753478245077514,-1.3134966850156538,-0.007972641316617372,0.8816397569494505,0
-0.19591324748835248,0.04509465079890318,1.5231240772696573,-0.8612842013282637,0
1.320185914886863,0.7017790753459279,-0.8756182533847572,-0.1903386780836082,0
-1.0286099565051725,-0.7768424600089154,-1.3985675738191412,1.9094166404701305,0
0.8273621406145033,0.44097372202721674,-0.5923939242388692,-0.48712538376469605,0
-0.036059450106421954,-0.058526615664290925,0.2704568257798388,-0.8309501164110378,0
0.06398713413473839,0.40180836024539557,-0.5767713305683327,-0.9075636620415979,0
-0.6562489496832268,-0.3202184126277585,0.09933230542922587,-0.977555244798551,0
1.4995452542382826,1.7547247364073189,-0.6626237589458467,0.543360192379935,0
0.7331808821182961,0.7546851240041568,-1.6275424378831627,-1.804882100664519,0
0.11838099942145036,-0.6246733616211655,0.6385924587773739,-0.9043166251044086,0
0.0538079556655109,0.07500528588684516,-0.6518361078021592,-1.2110161997624567,0
0.9676241558868377,0.7096302687026979,1.0062928092144405,-0.38455554422982535,0
-1.1368764581899657,-0.49218737218563124,0.5298041779152828,-1.129706854657618,0
2.4544633921928662,2.3636587350509033,0.57707212718054,-0.7968952554704768,0
-0.3269377618788731,-0.3965587380560584,0.08658978747289992,-0.6039851867158206,0
-1.046114669993895,-1.2303116489171382,0.3376026620752022,0.2544208433012131,0
0.5693947503869998,0.38112476706968695,0.39445214237829684,-0.4325581878196209,0
-0.2095365156273902,-0.3553386716657667,0.8711247034316923,2.075400798645439,0
-0.9453835545055027,-1.3962134581851642,-2.038124535177854,-0.4080753730215514,0
1.4485596325904533,2.198285190643369,0.0184183791895517,-0.35151348404130867,0
0.17577549806238496,-0.8130742736159422,0.8294055811834892,-0.21910052880886424,0
-0.485399843267816,0.026102514762369123,-1.4785862457798415,0.7708651938869668,0
-0.8376678456378602,0.17781687157691867,0.6327818661062848,-0.4152879139008013,0
0.012769679410299665,-0.3672922766734447,-0.4593608995402441,0.24822058630033608,0
-0.7025037920059999,-0.9161186961911577,0.07156623721939247,-0.8560838259088672,0
-0.3528086519383654,-0.5808949194341376,1.0375399442578992,0.3336621052869483,0
0.17867459427306395,0.3474085043515593,-0.4442932600761116,-0.9787637157823074,0
-1.040951077296381,-0.4346913962643546,0.8696059201056602,-0.9221653241776254,0
-0.12465324515682463,-0.6812797501806571,-0.773789199103573,1.876795812558066,0
1.746111156568015,1.7212529360354687,0.6543656563540577,1.496044311489183,0
-0.3017743970767438,-0.24398492767084798,2.4457519796168263,-1.1254890472983765,0
-0.15668684627708596,-0.05656286680421573,0.4810092317367132,0.725766623898692,0
0.46961412705568756,1.0713042633543748,1.8820244964750337,0.4714683571359957,0
-1.5247194298730997,-1.5809730506777298,-0.9896048202585809,-0.5112156764311852,0
-0.39633177492808774,0.2877039229360028,-1.6924646297148194,1.0941915184709485,0
0.5240442503615769,-0.21603015190060815,-1.0121043752601675,-0.42688106994742003,0
-0.5127390222021879,-1.0919158563124285,-1.2899608997410539,0.07331796718840389,0
0.6633954231186266,-0.008830541495746436,-0.2595913513636048,1.669021525289393,0
0.25166141196720143,0.22738000949458043,-2.6968866429415717,-0.2727235697476705,0
-0.02682046140837885,0.47699473602019027,1.8489560949453452,0.6962063648134184,0
0.24883863245054283,0.2753219212460392,2.5733598032498604,-1.1065259087416703,0
0.018703375067750945,-0.04585656379661039,0.19808476076785494,-0.024125087110003277,0
0.6806500333404413,0.43762308755796847,-0.03275327021599839,-0.5468589412403921,0
0.3584930683164747,1.0310991803472664,-0.2549772174208553,0.10643022769189683,0
3.047469904025302,2.120221603315561,1.246085192497629,1.0915068519224618,0
0.5079356491505449,0.16008545165316196,-1.4075116947178212,-0.37144086599579146,0
0.7981270740524631,1.3667837999610917,0.9356783931474612,1.7522704434236227,0
-0.8128263977987975,-0.5939714407258461,-0.5245202662797737,-1.1290517712172292,0
1.274995322140405,1.1073703611279522,-0.24032539815813503,0.7129984301723881,0
-0.9521920846135277,-0.43372403488074307,-0.3609661658190799,0.44426331148603976,0
1.1229068808330136,0.9844735047331946,0.5931012579683838,0.6159356069442637,0
-0.2765297750573467,-0.35922052431163976,0.924027019206901,-1.251113576385303,0
0.8244288982642833,0.1945458577950039,-0.7043436905427592,1.0490092258368893,0
1.124830534802926,1.9095983502905616,-1.280429352496283,0.6060099513456396,0
2.050839487151028,2.0075880686594805,0.2110174672026184,1.6964563682900382,0
0.28441562657955405,0.7778272281580333,-0.037634702424848364,0.39913611435207086,0
-0.09860191143385619,-0.12406876856614249,-0.36361221221385587,0.1503017614618776,0
-0.4662069579828905,-0.1338091500889733,-1.348185422105713,-1.7101683926566256,0
-0.24426066069927296,-0.08881739651447304,0.01843393306539316,-0.18398333635267913,0
0.7448634637677677,0.3073218561512684,0.19584525509768155,-0.7783047254023127,0
-0.5035915747321316,-0.2922395553979665,1.0291556373256436,-1.7025836042378404,0
-0.4763669586234847,-0.022726874679200412,1.6654744444625766,0.9826909839455139,0
1.7884281185572046,1.8000963909323617,-0.6248185776956788,-1.2795769667357015,0
-0.3356428427462641,-0.6734603599032952,0.18676676447707832,-0.7257438131534656,0
0.8982796926250041,0.2937879601653809,-0.9232332461109043,-1.4066610968482223,0
0.36254506636421274,1.5397821143097463,-0.949398888831943,1.0536417966078395,0
-0.6374208622172066,-0.32423276308256965,-0.8583577801812136,0.1848361236948739,0
0.5825419975128592,0.5395827043736331,2.5600845382687947,0.12200981464536144,0
-1.516136135316185,-0.7242100161400177,-0.0349884904969617,-0.7031764251258874,0
0.7368632919212049,0.4853205027242606,0.7077519354554754,1.8124485579969287,0
-0.26528189610141467,-0.9675077388265403,0.6218099622171964,0.9725544496267299,0
0.5699391511369494,0.8475121515090889,-0.07443342910004629,-0.24751863555150475,0
-0.30973263435101317,-0.0366703878416131,0.3801978510059632,-1.3353443587101013,0
-0.6482920243240861,-0.44294045011038136,0.8339221545489041,1.0807807255546218,0
0.021948697305821118,0.11482945462310656,0.42961821913258585,-1.6609609335159914,0
-0.5001944445295899,-0.029210170379542284,-1.0810565404082624,-1.2767485758203094,0
0.03189991992576413,0.04520727005785465,0.028318376130461172,0.6815006973726244,0
-0.8111580324049871,-1.0178938263775503,0.09612077694098337,-0.5160447282173739,0
0.5305459834551988,0.31644309102042606,0.22213377163371284,-0.30917212346863937,0
-1.1256328165080232,-1.322286524131819,-0.18687164416135904,-0.8946073022195039,0
-1.0781581881491986,-1.7425209839073221,1.0318445394686349,0.19655477651157463,0
-0.4985370568492321,-0.022039747381612566,0.08228398927542419,0.889630795623437,0
0.5853235826074545,0.42305724540720585,2.2988981236192503,1.40934744018558,0
0.5511372019619272,0.31730708927550844,1.5795721457307124,1.453384477117701,0
0.6149642692634347,0.20413062926320147,-1.344450511034277,-0.2817846088605072,0
0.92634334834876,1.0310873610054787,-0.03468488738678118,-0.7677975651041284,0
-1.4633915832868907,-1.5590903037098611,0.9843223984765838,-0.998354040738791,0
-0.03729815822123723,0.13372067932395842,-1.1227220215622986,0.6748194921666038,0
-0.7112593459697486,0.3867842576313525,0.2891686439078181,0.4924512640081491,0
0.7458005070347365,0.49738358735712046,-0.6231405264247644,-0.5309969550018176,0
0.7488708758615091,0.4936253737155307,1.4205042479898549,1.1890165311075518,0
0.6697520023178689,0.9528077162426353,-0.5522230442809712,0.4714155563864041,0
-0.5993553508380733,0.2037855604250732,1.5475052013300616,-1.515744114997232,0
0.5224857225028747,0.6720593460923466,0.28586539072490497,-0.38770155993598415,0
-0.463364868765512,-0.8203742497732633,-0.1769472274940494,2.0102045387663496,0
0.9431187478915695,1.7456694223680826,-0.033126972873797095,-0.7309300399419191,0
0.2387722738821565,0.7702379025688391,-0.016422896072752075,0.2237879516388985,0
-2.6964305378791664,-2.2294675977647174,-0.48943944251822213,-0.5308687729203206,0
-0.5842854576085201,-0.7449657653640985,0.5839281853259639,1.8467073257360336,0
-0.6891290380302157,-0.4622691946749637,0.820482181197364,1.1087035805829077,0
-1.1847218238565111,-0.8946099425911738,1.3821589910375272,1.1692955904456728,0
0.345558925371951,-0.0197858133424216,1.2065089665083568,0.14671368643332283,0
-0.6452088192755544,-0.0734677651253261,0.028744822934817487,-0.3933388123273607,0
-0.35312770175631514,-0.01939296133861646,-1.3598561409799192,0.04643654815614881,0
-0.67814365963574,-0.580136653646156,-0.30777823495300083,2.16325472330546,0
-0.3054602576887805,-0.18067803792714293,-0.0952955323869521,1.5774532797634744,0
-0.6359040681007339,-0.5491043845261206,-0.44643361455052827,0.1866091231563581,0
-0.8898950133274036,-1.2029985602607123,0.132969674146876,-1.0265152994110602,0
-1.24913451191521,-1.0804402330023248,-0.5589218472715883,-1.5231869047837747,0
-1.9465235838427266,-1.1052445671180364,-0.5551995266931984,-0.0657502610729878,0
1.5236121069825188,1.299086632173845,0.4400144500533324,-2.198805956620082,0
1.121506440972529,0.8692428083760638,0.24380071377119883,0.7083564472993533,0
1.2700627645737477,1.225709969946156,0.650201177958661,0.8724573282801447,0
-1.6451637551557265,-1.9545944508427544,-1.5255251709247388,-1.0700847663261526,0
-0.03429022720354755,0.12315373248677453,-0.24123605785632987,0.24333944932269183,0
0.9700147951596676,1.4696846812413102,-0.0821511783925688,1.4437646040732595,0
-0.4341580242204161,-0.23393666935896404,0.5697672802322039,0.4567532191537839,0
-0.7849867159427684,-0.4679105962886293,0.19652116970147013,1.3291525301324314,0
-0.31523898738102374,0.4901660589022731,-0.6763923020592697,1.4401172154494728,0
0.1914289088542141,-0.11314665160633325,0.12810441491078928,-1.4307751021180481,0
-0.3968438268634584,-1.2418721309932284,-0.4461834332147797,-0.6526239793023909,0
0.2708197812352481,0.6108875536804037,-1.5839028234857233,-2.4238793266289567,0
-0.7552346706855749,-0.7765718378120089,-0.966976143129213,0.42545756178496474,0
-0.192672851498722,0.199695493025703,1.5033983017671506,-1.1583646891925428,0
0.6719150317716658,-0.24117655979399494,0.20838280794755248,0.02688583899453078,0
0.30377464775045326,0.17806277507283413,-1.0016200098949155,-0.6819842479977986,0
-1.8802014895494468,-1.624134685177793,-0.5711789897827968,0.6408428612670098,0
-1.219263504359979,-1.5085824267788461,0.05963036992017413,0.9246336829127688,0
-0.8225726370494614,-0.5385151718590817,0.8951932200277323,0.3934853854217496,0
-1.067162061867268,-0.97879283218341,1.3173940656343257,-0.535235211560568,0
-2.0669682902609976,-1.978459897200454,1.7359638031652493,-0.6891878180895679,0
0.5400773423840832,0.729770120363127,-0.32034730819432017,-0.48388583405432156,0
-0.9886232126088824,-0.030570783001086392,-0.02435459226098284,-0.573700003938579,0
-1.7106406206722482,-1.656960979477945,0.03800347816820029,0.4363236696740321,0
-0.22487660916836621,-0.9710900922411307,-0.2573765374233451,-1.0227925651984056,0
-0.7410687072127498,-0.03716042753247281,-0.483186462299374,0.647195939702741,0
0.9605902848446807,1.4288668815977656,0.22445181855997204,-1.4643748802098202,0
-1.632678934465571,-1.6499004455681834,1.0786808334312956,-0.45888426286894,0
0.5207482813037125,-0.184235723139148,0.6523228784134196,0.8836599374866724,0
-1.5276578737091269,-1.3506491524089956,-0.6255627015095294,1.3800913541474515,0
-0.33134151198386813,-0.6317006131812355,-0.5503051538454201,0.2606737658239071,0
0.10777891146064804,-0.05796485653539487,0.5436001545944323,1.1727290192593647,0
-0.36314703581027924,-1.141170689958452,1.1487657003721035,-2.8485426206300755,0
0.09369497113142203,0.612832492467635,-1.2946814757209058,-1.1196698946261439,0
0.34918917062934696,0.5625283141720735,-0.04692057887918407,0.3465038817307158,0
0.0355306110943096,-0.18528404576303503,0.99626681944714,-1.2829922241885696,0
1.3270530035774797,1.707283725840293,1.5007597906343109,-0.4281151609659125,0
-0.12455090114255613,0.8041990315329753,-0.3216350512173826,-0.3492577043184288,0
-0.42565950977658507,-0.31886975140192675,1.0302834540318422,0.43004164719106963,0
0.26080619730629884,0.24415990708418284,-0.07160125941406395,-0.19634984908497827,0
-0.6911567761002746,-0.7272543281070941,0.7326400772155792,0.05194588580729943,0
-0.1541212813804058,0.0008330757252360703,0.9163276747024814,-1.9982006845321076,0
-0.9415267397333345,-1.003953119235112,2.0883747047807275,-2.8962553781936893,0
-0.8445721203379175,-1.3156738819004217,0.6127739050625697,-1.0399059271255309,0
0.5593553093604287,0.6565942463550192,-0.19068240076334658,1.9140313538667861,0
-0.9296448847728868,-0.7664293626426972,0.15041890514357642,0.49568188797260465,0
-2.5774932084758153,-2.107626278409415,0.2010990467149675,-0.05761879703358539,0
-0.8219497227912954,-1.333117059487611,0.6387302220291846,1.1870303055603801,0
-1.4234109147235243,-1.7607333296094687,0.30263546523903323,-1.146345393018688,0
-0.031830021373010234,0.15685867614460564,0.32135721545027307,0.3287624103034804,0
-1.7884276315943366,-1.3572747426887275,-0.24415663529064868,0.45353430151397983,0
-1.3161394150544952,-1.002565431899073,0.597400069849858,-1.2276078151369925,0
0.2619492785435004,0.3181087758106422,-0.15005558703252672,1.3757068133116195,0
0.49069471427152034,-0.15331561863636198,-1.0962750868952018,0.015579047581467534,0
-1.0726186256916517,-2.0356439609104324,-0.9913923494563072,-0.8469613483183278,0
0.39698090923181834,0.8485848405540403,1.642015160136369,-1.3230897934074983,0
0.743360494750716,0.5980914838005992,0.9817654869915943,2.2524358053443088,0
2.804041693540154,2.068197003882437,-1.389572466763596,2.2909425725907417,0
-1.122772282944959,-0.8705844578311258,1.3842728185105182,2.439752406339273,0
-0.6425711392579276,-0.51681851152083,0.7589285897867651,0.8534155587803077,0
-0.03880181792569109,-0.16432352821850824,-0.7539645888666763,-0.06259312789952241,0
1.8968602635142429,1.4033201170068343,-0.9885911071509175,-0.09833962679474989,0
0.1758354813278945,-0.526513740353281,0.918316606002313,1.3920022863445993,0
1.0147996918380853,0.9143406931594348,-0.9824873935383096,0.9407711879882159,0
-0.2378272997767896,-0.8344216378477709,0.1053755061459599,-0.9683444548636353,0
0.48764752947639206,0.6846338207665641,-1.5929937335316693,0.31978193414253697,0
-0.2858905144754237,0.32417163198003796,0.22391413406466143,0.5524899544171478,0
-0.24353887992071563,-0.0005686149273119958,0.12229750303228377,-0.429405541125253,0
0.10060624568533609,-0.1958520571128447,-0.7019916878067554,0.04059169120388238,0
1.522028825541108,1.212152200694191,-1.243863235391285,1.7495767431869393,0
0.4212131780434573,0.9792203966204479,-0.2949496782920278,0.8949243769444413,0
0.17676753360863162,1.1361073879237678,-0.8353470532597573,0.27899416222380197,0
1.0649994643571312,1.2500560465430535,0.6337768809320985,0.3098207102270275,0
0.2134667174181975,0.14772542372423048,0.0438114719791096,-0.12982069973342616,0
-0.633175894653551,-1.245770410277666,-0.5574917850078336,2.2105230015913513,0
-0.2804709630417072,0.4525643569653395,-0.8036745679697308,2.5797093376543185,0
-1.9993410350568168,-1.2710999263275133,0.5689830791852754,-0.5535882417079946,0
0.5964345152271735,0.142621509136234,-0.5816809139486437,-0.20358036010236177,0
0.8050087189963081,0.46066622189585316,0.03408346825922607,-1.2239402667622565,0
-0.4142490622310436,-0.041483578356569954,0.33088023221445706,-1.5558956462036273,0
2.213737083222516,1.6727691739893904,1.2276689924732922,0.37405656984757213,0
-1.6177515632628263,-1.6426922529998458,-0.7050118557584089,0.4190190093660452,0
-0.33832088543069294,-0.7500586332735817,0.5387559924463692,0.0760053914124115,0
0.037047380974974724,-0.3671924053643809,-0.11122606134870032,-1.4137144969049802,0
0.5806984838836664,0.8531133330906534,1.091310120594269,1.2360931752104374,0
1.0329659225013044,1.0963436529933634,1.2130976999791834,-0.3164084496948019,0
-2.191482261712078,-2.3297233470963135,0.1920491164900316,0.39331783939437187,0
-0.34408471501168514,0.0837655679051607,0.7081086766885905,-0.1524698363805439,0
0.6524974489801565,0.8796780767715099,-1.8362053731032966,-1.331232953557778,0
0.5179771008452678,1.6328803786160466,0.3885786045309641,-2.152890592952483,0
0.028029591307164183,-0.016195206054190628,0.08182935854756501,0.8384907744516419,0
-0.9677387629698935,-0.8238711303965258,0.26739231407190295,-0.29027454418865134,0
0.8201637805681345,0.48218427050965035,-0.17495975669540864,0.9920423495365228,0
-0.520886041286332,-0.5249641805629384,0.028181157369128247,-0.8984679817910373,0
-1.2412581794820632,-0.8755419725380085,-0.025026958745143917,0.4746982328799528,0
-1.0616712085990514,-1.6483422067754852,0.010352619843380607,0.5578103063518622,0
1.079952437115897,0.9963363284524639,-0.6095122021592831,-0.30522470435466764,0
-0.16400059143817555,0.05356955791398017,-0.07049877805909122,0.5296927543567308,0
-0.03062292923508262,-0.09506084309614685,-0.9393353938187543,-1.9754665663538713,0
0.9065411529690123,1.4515880227247562,1.5307508323436974,0.5999287299962045,0
0.28341309130038084,0.13266366216408748,0.14866745720211155,1.490726136849952,0
0.5597647354391276,0.6359771869791899,-0.38817681854122876,-0.30246968648812833,0
-0.42274475779994364,0.10972844371588711,0.43693816974634986,0.0030460201534144695,0
-1.1344311711672046,-0.7165906043146876,-2.553921134901955,-1.4848979684499035,0
1.7352036320309006,0.9293334815201527,-1.1701130260593595,-0.22476540189268354,0
0.051622084062162975,-1.107127255500415,-0.5765104007267194,0.7591551603026468,0
0.4914127054135492,0.5734137544085693,-1.4789115687741288,0.3918040054025465,0
0.23250702499441145,-0.20266263472656512,0.11958036841415326,0.5792914996010884,0
-0.9575885747872874,-1.3749586943293197,-0.02730453950993186,-0.15852957302697002,0
0.04930844198064691,0.814807745832873,-0.172946059923423,-0.8848027140269009,0
1.383970027297209,1.290357633014851,1.4711703274936085,-1.6135613978767411,0
0.24382325383704512,1.0604396232502191,-0.6056155397368641,1.0399046873960764,0
-0.5253184306147761,-0.7962023791790794,2.1573082132655035,-0.48791140814570266,0
-1.0724696158717508,-0.37414057917009297,1.301741289398798,0.2992925804064919,0
0.12034797770374775,-0.18273554952867516,0.4599721429391164,-0.7534178703461835,0
-2.0037029156122363,-1.9211113720083592,-0.3653215513121087,0.13653533108273744,0
1.4599023162342282,1.166130263872078,1.2004139079444254,-0.9716140385106515,0
0.859639757022711,1.1811654520818342,1.185704154662997,0.5366527525272862,0
-1.3065356053852668,-0.6351187848491711,-1.4218106667418438,-0.7567950885694608,0
0.19013259162651736,0.438886214055562,1.328194141849058,-0.25083301645504735,0
-0.6518157957434331,-0.23687307601508145,-0.643518230380143,2.165002344901084,0
